endTime,artistName,trackName,msPlayed,Language
2021-10-15 23:19,Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix,197583,en
2021-10-15 23:20,NAV,Bring It Back,6661,en
2021-10-15 23:23,Verzache,Some Things,219428,en
2021-10-15 23:25,Bazzi,Paradise,128417,en
2021-10-15 23:28,J Balvin,In Da Getto,131066,it
2021-10-15 23:28,Juice WRLD,Bandit (with YoungBoy Never Broke Again),32212,en
2021-10-15 23:31,Atomic Otro Way,Te De Campana,190925,es
2021-10-15 23:35,Don Omar,Virtual Diva,242733,en
2021-10-15 23:40,Farruko,Pepas,287120,es
2021-10-15 23:43,Nicky Jam,Travesuras,197433,es
2021-10-15 23:48,Plan B,Pa'l Piso (feat. Yandel),245666,es
2021-10-15 23:51,Nicky Jam,Voy a Beber,214439,es
2021-10-15 23:55,Plan B,Love and Sex,242866,en
2021-10-15 23:59,Don Omar,Dale Don Dale,212413,en
2021-10-16 00:02,Don Omar,Salió El Sol,198915,es
2021-10-16 00:05,Verzache,January,196363,en
2021-10-16 00:09,Neanderthal,White Lies,230909,en
2021-10-16 00:12,Powfu,when things were awkward,136438,en
2021-10-16 00:14,Jay Rock,Wow Freestyle (feat. Kendrick Lamar),175213,en
2021-10-16 00:18,Prezioso,The Riddle - Radio Edit Mix,202146,en
2021-10-16 00:22,5 Seconds of Summer,Amnesia,237247,en
2021-10-16 00:25,Russ,ON 10 feat. Rexx Life Raj,173466,en
2021-10-16 00:28,Vedo,You Got It,203144,en
2021-10-16 00:32,Futuristic,Epiphany (feat. NF),249168,en
2021-10-16 00:35,Drake,Signs,176125,en
2021-10-16 00:39,Fliptrix,See the Sun,230773,en
2021-10-16 00:40,Kina,Baby You're Worth It,60371,en
2021-10-16 00:40,Metro Boomin,Don't Come Out The House (with 21 Savage),7530,en
2021-10-16 00:43,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),140377,en
2021-10-16 00:47,Tove Lo,Stay High - Habits Remix,258386,en
2021-10-16 00:50,Alan Walker,The Spectre,193787,en
2021-10-16 00:55,Steve Aoki,Boneless,270000,en
2021-10-16 00:59,Major Lazer,Watch Out For This (Bumaye),269146,en
2021-10-16 01:02,Avicii,Wake Me Up,191608,en
2021-10-16 01:04,NAV,Champion (feat. Travis Scott),120601,en
2021-10-16 01:08,Mike Candys,One Night in Ibiza - Radio Mix,13366,en
2021-10-16 01:08,Gunna,Car Sick (feat. NAV & Metro Boomin),219816,en
2021-10-16 01:08,Playboi Carti,wokeuplikethis*,1023,en
2021-10-16 01:09,Dave,Funky Friday,50334,en
2021-10-16 01:12,Juice WRLD,All Girls Are The Same,165819,en
2021-10-16 01:13,Kanine,Want You,26272,en
2021-10-16 01:17,Drake,Laugh Now Cry Later (feat. Lil Durk),261492,en
2021-10-16 01:21,Kanine,Want You,247210,en
2021-10-16 01:26,Rudimental,Right Here - Andy C Remix,271306,en
2021-10-16 01:29,Sub Focus,Trouble,227020,en
2021-10-16 01:33,J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),218210,en
2021-10-16 01:34,Tyla Yaweh,All the Smoke (feat. Gunna & Wiz Khalifa),76787,en
2021-10-16 01:36,J. Cole,MIDDLE CHILD,7407,en
2021-10-16 01:36,PARTYNEXTDOOR,BELIEVE IT,121271,en
2021-10-16 01:41,Kendrick Lamar,PRIDE.,275253,en
2021-10-16 01:43,Lil Tjay,Ruthless (feat. Jay Critch),129433,en
2021-10-16 01:47,Friction,Your Love,250264,en
2021-10-16 01:48,Bankrol Hayden,Whatchu On Today (feat. Polo G),30850,en
2021-10-16 01:52,SZA,Love Galore (feat. Travis Scott),275080,en
2021-10-16 01:54,XXXTENTACION,whoa (mind in awe),108272,en
2021-10-16 01:57,XXXTENTACION,SAD!,166605,en
2021-10-16 01:58,Travis Scott,CAN'T SAY,24888,en
2021-10-16 02:01,Metro Boomin,Space Cadet (feat. Gunna),203266,en
2021-10-16 02:04,Eminem,Love The Way You Lie,173454,en
2021-10-16 02:07,David Guetta,Who's That Chick? (feat. Rihanna),201040,en
2021-10-16 02:09,21 Savage,Bank Account,113746,en
2021-10-16 02:10,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",51360,en
2021-10-16 11:09,Powfu,Life Is Changing,231000,en
2021-10-16 11:12,Lauv,i'm so tired... - Stripped - Live in LA,187675,en
2021-10-16 11:16,Jeremy Zucker,thinking 2 much,229453,en
2021-10-16 11:19,Kina,Get You The Moon (feat. Snøw),179080,en
2021-10-16 11:21,PARTYNEXTDOOR,Come and See Me (feat. Drake),103431,en
2021-10-16 11:21,Anuv Jain,Ocean,1886,en
2021-10-16 11:24,Kina,Are You Still With Him,193567,en
2021-10-16 11:27,Kina,Baby You're Worth It,130925,en
2021-10-16 11:30,LANY,Super Far,203650,en
2021-10-16 11:33,Kina,I've Changed for You,196414,en
2021-10-16 11:37,Omar Apollo,Trouble,203213,en
2021-10-16 11:41,Cigarettes After Sex,I'm a Firefighter,271018,en
2021-10-16 11:42,Lauv,Superhero,54736,en
2021-10-16 12:44,ZAYN,Outside,208920,en
2021-10-16 12:48,AURORA,Runaway,248826,en
2021-10-16 12:51,ODIE,North Face,196799,en
2021-10-16 12:55,Neanderthal,Get Out of My Head,230000,en
2021-10-16 14:51,Drake,Losses,40695,en
2021-10-16 14:51,VCL,Pure Madness,3540,en
2021-10-16 14:51,John Dopping,Cognition - Bryan Kearney's Heads Down Remix,1422,en
2021-10-16 14:56,PARTYNEXTDOOR,LOYAL (feat. Drake and Bad Bunny) - Remix,281119,en
2021-10-16 14:59,Belly,What You Want,195920,en
2021-10-16 15:02,NAV,Bring It Back,188960,en
2021-10-16 15:05,Post Malone,Go Flex,179613,en
2021-10-16 15:06,SSGKobe,thrax,44319,la
2021-10-16 18:09,SSGKobe,thrax,8821,la
2021-10-16 18:13,YGNOR,One Move And You're Done,209142,en
2021-10-16 18:19,Mike Steventon,Vibrations - Josh Lang Remix,379200,en
2021-10-16 18:23,VCL,Acid Drop,242001,en
2021-10-16 18:28,Lemane,Angry People,329862,en
2021-10-16 18:34,VCL,Stay Safe & Drink Water,309000,en
2021-10-16 18:36,DJ Jon Piemel,Inhale,124580,en
2021-10-16 18:41,VCL,Pure Madness,340212,en
2021-10-16 18:44,Young Thug,pick up the phone,1668,en
2021-10-16 18:44,VCL,Acid Drop,3980,en
2021-10-16 18:44,NAV,Glow Up,2680,en
2021-10-16 18:44,Incident Prism,Boidshot,12893,en
2021-10-16 18:44,Lil Tjay,What You Wanna Do,3155,en
2021-10-16 18:44,Mike Steventon,Vibrations - Josh Lang Remix,134049,en
2021-10-16 18:48,Post Malone,Go Flex,1592,en
2021-10-16 18:48,SSGKobe,thrax,2044,la
2021-10-16 18:48,Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",244688,en
2021-10-16 18:52,G-Eazy,Shoot Me Down (feat. Anthony Stewart),1347,en
2021-10-16 18:52,GASHI,My Year,23,en
2021-10-16 18:52,Drake,Laugh Now Cry Later (feat. Lil Durk),199642,en
2021-10-16 18:52,Drake,TSU,821,en
2021-10-16 18:52,Internet Money,Giddy Up (feat. Wiz Khalifa & 24KGoldn),905,en
2021-10-16 18:55,Juice WRLD,Bandit (with YoungBoy Never Broke Again),189322,en
2021-10-16 18:58,Eluzai,call my friends...,197142,en
2021-10-16 19:02,J. Cole,MIDDLE CHILD,213593,en
2021-10-16 19:06,JAY-Z,Ni**as In Paris,864,en
2021-10-16 19:06,Jeremih,Impatient,245520,en
2021-10-16 19:06,G-Eazy,"Me, Myself & I",505,en
2021-10-16 19:06,Travis Scott,SICKO MODE,98,en
2021-10-16 19:08,J. Cole,a m a r i,148421,en
2021-10-16 19:11,Kendrick Lamar,PRIDE.,182385,en
2021-10-16 19:11,Dave,Funky Friday,4033,en
2021-10-16 19:12,NAV,Held Me Down,0,en
2021-10-16 19:12,Drake,Knife Talk (with 21 Savage ft. Project Pat),830,en
2021-10-16 19:12,G-Eazy,"West Coast (feat. Blueface, ALLBLACK & YG)",0,en
2021-10-16 19:12,NAV,Myself,1214,en
2021-10-16 19:12,G-Eazy,Tumblr Girls (feat. Christoph Andersson),592,en
2021-10-16 19:16,Drake,Knife Talk (with 21 Savage ft. Project Pat),242965,en
2021-10-16 19:19,NAV,Held Me Down,228106,en
2021-10-16 19:21,Post Malone,Rich & Sad,23,en
2021-10-16 19:21,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),72018,en
2021-10-16 19:23,Kendrick Lamar,LOVE. FEAT. ZACARI.,152035,en
2021-10-16 19:27,NAV,Wanted You (feat. Lil Uzi Vert),228080,en
2021-10-16 19:31,Juice WRLD,Lucid Dreams,239835,en
2021-10-16 19:37,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),15374,en
2021-10-16 19:37,Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,332300,en
2021-10-16 19:40,Gunna,Car Sick (feat. NAV & Metro Boomin),219816,en
2021-10-16 19:41,Jez Dior,Old No. 7 - Feat. G-Eazy,11264,en
2021-10-16 19:44,J. Cole,a m a r i,7970,en
2021-10-16 19:44,Metro Boomin,10AM/Save The World (feat. Gucci Mane),203221,en
2021-10-16 19:47,Gunna,Car Sick (feat. NAV & Metro Boomin),159453,en
2021-10-16 19:51,Lil Tjay,20/20,230448,und
2021-10-16 19:54,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",195428,en
2021-10-16 19:57,Travis Scott,R.I.P. SCREW,185610,en
2021-10-16 20:00,Kid Cudi,Lovin’ Me (feat. Phoebe Bridgers),165893,en
2021-10-16 20:04,G-Eazy,I Mean It (feat. Remo),236480,en
2021-10-16 20:07,Don Toliver,No Idea,154424,es
2021-10-16 20:08,DJ Khaled,POPSTAR (feat. Drake),86431,en
2021-10-16 20:17,Young Thug,pick up the phone,924,en
2021-10-16 20:17,G-Eazy,"Me, Myself & I",3116,en
2021-10-16 20:17,Young T & Bugsey,Don't Rush (feat. Headie One),1700,en
2021-10-16 20:21,Neanderthal,Get Out of My Head,230000,en
2021-10-16 20:24,The Lumineers,Ophelia,160097,en
2021-10-16 20:26,Ryan Caraveo,Nutcase,146739,en
2021-10-16 20:29,Russ,"Psycho, Pt. 2",161985,en
2021-10-16 20:32,Jeremy Zucker,scared,207520,en
2021-10-16 20:34,Pop Smoke,Mood Swings (feat. Lil Tjay),82865,en
2021-10-16 21:53,guccihighwaters,i thought i died inside,1070,en
2021-10-16 21:53,Pop Smoke,Mood Swings (feat. Lil Tjay),1534,en
2021-10-16 21:57,Miguel,Come Through and Chill (feat. J. Cole & Salaam Remi),75040,en
2021-10-16 22:09,Miguel,Come Through and Chill (feat. J. Cole & Salaam Remi),247009,en
2021-10-16 22:12,6LACK,Know My Rights (feat. Lil Baby),194395,en
2021-10-16 22:15,Jeremy Zucker,talk is overrated,189800,en
2021-10-16 22:19,Lil Tjay,20/20,230448,und
2021-10-16 22:20,Petit Biscuit,Sunset Lover,37740,en
2021-10-16 22:44,Petit Biscuit,Sunset Lover,1780,en
2021-10-16 22:48,6LACK,ATL Freestyle,662,en
2021-10-16 22:48,ZAYN,Outside,204410,en
2021-10-16 22:51,ODIE,North Face,196799,en
2021-10-16 22:56,Jhené Aiko,Sativa,276960,pt
2021-10-16 22:59,6LACK,Cutting Ties,1120,en
2021-10-16 22:59,ZAYN,Entertainer,161131,en
2021-10-16 23:00,Young Nudy,Hell Shell,6761,en
2021-10-16 23:00,6LACK,Long Nights,55823,en
2021-10-16 23:03,NAV,Glow Up,160666,en
2021-10-16 23:06,Post Malone,Rich & Sad,206453,en
2021-10-16 23:10,Drake,Fountains (with Tems),192417,en
2021-10-16 23:10,Metro Boomin,Space Cadet (feat. Gunna),6694,en
2021-10-16 23:13,GASHI,My Year,190344,en
2021-10-16 23:16,Lil Baby,Close Friends (Lil Baby & Gunna),203881,en
2021-10-16 23:20,NAV,Champion (feat. Travis Scott),195053,en
2021-10-16 23:22,PnB Rock,I Like Girls (feat. Lil Skies),151053,en
2021-10-16 23:26,Travis Scott,CAN'T SAY,198408,en
2021-10-16 23:31,Lil Tjay,20/20,191358,und
2021-10-16 23:34,Lil Tjay,20/20,310,und
2021-10-16 23:34,Drake,One Dance,642,en
2021-10-16 23:37,G-Eazy,Remember You (feat. blackbear),215880,en
2021-10-16 23:42,G-Eazy,"Me, Myself & I",251466,en
2021-10-16 23:45,Post Malone,Candy Paint,993,en
2021-10-16 23:45,Post Malone,Paranoid,221786,en
2021-10-17 09:18,Cigarettes After Sex,I'm a Firefighter,1040,en
2021-10-17 09:18,Jhené Aiko,B.S. (feat. H.E.R.),4230,en
2021-10-17 09:18,Post Malone,rockstar (feat. 21 Savage),20,en
2021-10-17 09:24,Mohit Chauhan,Tum Ho,316500,hi
2021-10-17 09:25,Pritam,Alvida,66878,hi
2021-10-17 09:30,Rashid Ali,Kahin To,303206,mr
2021-10-17 09:36,Palak Muchhal,"Chahun Main Ya Naa (From ""Aashiqui 2"")",304899,hi
2021-10-17 09:40,Salim–Sulaiman,Shukran Allah,257202,ar
2021-10-17 13:23,Vishal-Shekhar,Jab Mila Tu,82280,hi
2021-10-17 13:24,NAV,Never Change,3333,en
2021-10-17 13:26,XXXTENTACION,Moonlight,135090,en
2021-10-17 13:29,Yung Gravy,Whip A Tesla,153733,en
2021-10-17 13:32,NAV,Champion (feat. Travis Scott),195053,en
2021-10-17 13:36,G-Eazy,Shoot Me Down (feat. Anthony Stewart),196693,en
2021-10-17 13:39,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),190476,en
2021-10-17 13:41,SSGKobe,thrax,148360,la
2021-10-17 13:45,Juice WRLD,Lucid Dreams,239835,en
2021-10-17 13:49,Lil Tjay,Leaked (feat. Lil Wayne) - Remix,200533,en
2021-10-17 13:52,Pop Smoke,Mood Swings (feat. Lil Tjay),213333,en
2021-10-17 13:57,Drake,TSU,279744,en
2021-10-17 15:43,Pritam,Tum Se Hi,321225,hi
2021-10-17 15:48,Akhil,"Duniyaa (From ""Luka Chuppi"")",222500,hi
2021-10-17 15:54,Atif Aslam,Tajdar-E-Haram Coke Studio Season 8,350861,hi
2021-10-17 15:57,Anuv Jain,Baarishein,202710,hi
2021-10-17 16:04,Pritam,Subhanallah,131840,ms
2021-10-17 16:08,A.R. Rahman,Maahi Ve,240784,mi
2021-10-17 16:09,Palak Muchhal,"Chahun Main Ya Naa (From ""Aashiqui 2"")",890,hi
2021-10-17 16:09,James,Bheegi Bheegi,8620,hi
2021-10-17 16:09,Pritam,Phir Le Aya Dil - Reprise,1380,hi
2021-10-17 16:09,A.R. Rahman,Nadaan Parinde,2330,hi
2021-10-17 16:09,Arijit Singh,"Tum Hi Ho (From ""Aashiqui 2"")",8279,hi
2021-10-17 16:09,Yashita Sharma,Gallan Goodiyaan,0,so
2021-10-17 16:14,Pritam,Tu Chahiye,272680,hi
2021-10-17 16:14,Harrdy Sandhu,Soch,35018,uz
2021-10-17 16:19,Arijit Singh,Roke Na Ruke Naina,278401,sl
2021-10-17 16:24,KK,Beete Lamhein,270946,hi
2021-10-17 16:24,Mohit Chauhan,Tum Ho,10730,hi
2021-10-17 16:24,KK,Ajab Si,8390,et
2021-10-17 16:28,A.R. Rahman,Maahi Ve,240784,mi
2021-10-17 16:33,Arijit Singh,"Raabta (From ""Agent Vinod)",243578,hi
2021-10-17 16:34,Amit Trivedi,"Tu Hi Hai (Ali Zafar Version) [From ""Dear Zindagi""]",49772,hi
2021-10-17 16:40,Alka Yagnik,"Agar Tum Saath Ho (From ""Tamasha"")",341054,hi
2021-10-17 16:45,Atif Aslam,Tu Jaane Na,289672,mr
2021-10-17 16:50,Pritam,Kyon,266053,hi
2021-10-17 16:53,Amit Trivedi,Tu Hi Hai,199643,it
2021-10-17 16:58,KK,Beete Lamhein,298271,hi
2021-10-17 17:05,A.R. Rahman,Nadaan Parinde,384000,hi
2021-10-17 17:18,Pritam,Kabira,169397,rw
2021-10-17 17:23,Alignment,Nothingness,296924,en
2021-10-17 17:29,Boxia,Point of No Return,406904,en
2021-10-17 17:35,ANNA,Spectral,350941,en
2021-10-17 17:48,Adam Beyer,In Love,441366,en
2021-10-17 17:55,Adam Beyer,In Love,35920,en
2021-10-17 18:12,Adam Beyer,In Love,64824,en
2021-10-17 18:14,Hidden Empire,Black Beauty,26555,en
2021-10-17 18:18,Eminem,Love The Way You Lie,263373,en
2021-10-17 18:20,NAV,Some Way,2915,en
2021-10-17 18:20,Marshmello,You Can Cry,133157,en
2021-10-17 18:24,Kid Cudi,Marijuana,5230,hr
2021-10-17 18:24,Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",214570,en
2021-10-17 18:24,Juice WRLD,Bandit (with YoungBoy Never Broke Again),1064,en
2021-10-17 18:27,Russ,BEST ON EARTH (feat. BIA) - Bonus,160720,en
2021-10-17 18:31,Drake,Signs,234373,en
2021-10-17 18:32,JAY-Z,Ni**as In Paris,107343,en
2021-10-17 18:37,Drake,Laugh Now Cry Later (feat. Lil Durk),261492,en
2021-10-17 18:39,Ramz,Barking,115567,en
2021-10-17 18:39,John Dopping,Cognition - Bryan Kearney's Heads Down Remix,1531,en
2021-10-17 18:39,Mike Steventon,Vibrations - Josh Lang Remix,625,en
2021-10-17 18:45,Coone,We Don't Care,348120,en
2021-10-17 18:50,Nico Moreno,Insolent Rave,295316,en
2021-10-17 18:55,Incident Prism,Boidshot,275180,en
2021-10-17 19:01,Noneoftheabove,Ketchup,334317,en
2021-10-17 19:05,Klanglos,Buddha on Acid,157142,en
2021-10-17 19:41,JAY-Z,Ni**as In Paris,903,en
2021-10-17 19:41,Drake,One Dance,1650,en
2021-10-17 19:41,DJ Jon Piemel,Inhale,7450,en
2021-10-17 19:44,Young Thug,Chanel (Go Get It) [feat. Gunna & Lil Baby],201706,en
2021-10-17 19:49,PARTYNEXTDOOR,SHOWING YOU,286781,en
2021-10-17 19:53,Kendrick Lamar,PRIDE.,275253,en
2021-10-17 19:57,Lil Tjay,Leaked (feat. Lil Wayne) - Remix,200533,en
2021-10-17 20:01,Lil Tjay,20/20,230448,und
2021-10-17 20:03,Internet Money,Giddy Up (feat. Wiz Khalifa & 24KGoldn),157852,en
2021-10-17 20:06,NAV,Wanted You (feat. Lil Uzi Vert),36906,en
2021-10-17 20:06,Russ,BEST ON EARTH (feat. BIA) - Bonus,134506,en
2021-10-17 20:10,Akon,Don't Matter,203051,en
2021-10-17 20:11,Dave,Location (feat. Burna Boy),2104,en
2021-10-17 20:11,Sean Paul,Temperature,70248,en
2021-10-17 20:15,Dave,Location (feat. Burna Boy),241293,en
2021-10-17 20:18,AJ Tracey,Little More Love,160000,en
2021-10-17 20:22,Sean Paul,Temperature,218573,en
2021-10-17 20:26,Ed Sheeran,Shape of You,233712,en
2021-10-17 20:29,Lil Dicky,Freaky Friday (feat. Chris Brown),216631,en
2021-10-17 22:05,Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",47962,en
2021-10-17 22:09,Romeo Santos,Propuesta Indecente,235133,es
2021-10-17 22:13,Romeo Santos,Odio (feat. Drake),225000,en
2021-10-17 22:20,La Factoria,Perdóname,181020,es
2021-10-18 03:18,ZAYN,Outside,208920,en
2021-10-18 03:22,Glass Animals,Heat Waves,238805,en
2021-10-18 03:23,XXXTENTACION,Everybody Dies In Their Nightmares,95466,en
2021-10-18 03:26,Ruel,too many feelings,186935,en
2021-10-18 03:31,Khalid,OTW,263013,ms
2021-10-18 03:34,KSI,Holiday,193733,en
2021-10-18 03:38,Jeremy Zucker,thinking 2 much,229453,en
2021-10-18 03:41,Kina,Get You The Moon (feat. Snøw),179080,en
2021-10-18 03:44,Garrett Nash,be,197749,en
2021-10-18 03:47,guccihighwaters,i thought i died inside,186480,en
2021-10-18 03:51,Justin Bieber,Intentions (feat. Quavo),198444,en
2021-10-18 03:54,ZAYN,Outside,208920,en
2021-10-18 03:57,6LACK,Know My Rights (feat. Lil Baby),194395,en
2021-10-18 04:00,6LACK,Long Nights,157020,en
2021-10-18 04:08,6LACK,ATL Freestyle,61963,en
2021-10-18 06:39,6LACK,Know My Rights (feat. Lil Baby),194395,en
2021-10-18 06:42,Ruel,too many feelings,186935,en
2021-10-18 06:46,6LACK,ATL Freestyle,204128,en
2021-10-18 06:48,Drake,Pain 1993 (with Playboi Carti),149077,en
2021-10-18 06:51,Harry Styles,Watermelon Sugar,174000,en
2021-10-18 06:55,piri,soft spot,219529,en
2021-10-18 06:57,Russ,"Psycho, Pt. 2",161985,en
2021-10-18 07:01,Pop Smoke,Mood Swings (feat. Lil Tjay),213333,en
2021-10-18 07:04,Kid Cudi,Lovin’ Me (feat. Phoebe Bridgers),165893,en
2021-10-18 07:07,Garrett Nash,be,166372,en
2021-10-18 07:31,Lauv,i'm so tired...,162586,en
2021-10-18 07:36,Omar Apollo,Trouble,203213,en
2021-10-18 07:38,Kina,I've Changed for You,145433,en
2021-10-18 07:41,Kina,Are You Still With Him,193567,en
2021-10-18 07:43,PARTYNEXTDOOR,Come and See Me (feat. Drake),104091,en
2021-10-18 08:20,Garrett Nash,be,983,en
2021-10-18 08:24,Cannons,Fire for You,231825,en
2021-10-18 08:26,Khalid,Motion,146993,en
2021-10-18 08:32,ZAYN,Outside,344946,en
2021-10-18 08:35,Kaash Paige,London,167840,en
2021-10-18 08:37,LANY,Malibu Nights,128577,en
2021-10-18 08:39,The Weeknd,Missed You - Bonus Track,144539,en
2021-10-18 08:43,One Direction,No Control,199720,es
2021-10-18 08:46,guccihighwaters,i thought i died inside,186480,en
2021-10-18 08:49,Jeremy Zucker,talk is overrated,189800,en
2021-10-18 08:53,Aaron Smith,Dancin - Krono Remix,256000,sl
2021-10-18 08:59,Izzamuzzic,Adventure - Original Mix,319225,en
2021-10-18 09:02,Neanderthal,Get Out of My Head,230000,en
2021-10-18 09:04,XXXTENTACION,Everybody Dies In Their Nightmares,95466,en
2021-10-18 09:06,Justin Bieber,Intentions (feat. Quavo),133496,en
2021-10-18 09:15,Vancouver Sleep Clinic,Closure,152706,en
2021-10-18 09:22,Miguel,Come Through and Chill (feat. J. Cole & Salaam Remi),322000,en
2021-10-18 09:26,Jhené Aiko,Sativa,260742,pt
2021-10-18 09:30,6LACK,Pretty Little Fears (feat. J. Cole),240341,en
2021-10-18 09:34,ZAYN,Entertainer,202600,en
2021-10-18 09:37,Frank Ocean,Thinkin Bout You,200746,en
2021-10-18 09:40,The Hunna,She's Casual,183760,en
2021-10-18 09:42,keshi,skeletons,18414,en
2021-10-18 09:44,keshi,skeletons,134427,en
2021-10-18 09:47,Ruel,too many feelings,186935,en
2021-10-18 09:50,Surf Mesa,ily (i love you baby) (feat. Emilee),176546,en
2021-10-18 09:56,Jeremy Zucker,thinking 2 much,332475,en
2021-10-18 09:59,Jesse Gallagher,The Snowbird Strut,112335,en
2021-10-18 10:05,Ram Sampath,"Bhaag D.K. Bose, Aandhi Aayi",210415,te
2021-10-18 10:06,Ram Sampath,"Bhaag D.K. Bose, Aandhi Aayi",30922,te
2021-10-18 10:13,A.R. Rahman,Kun Faya Kun,322020,ar
2021-10-18 10:16,Kaash Paige,Soul Ties,2141,en
2021-10-18 10:16,The Weeknd,Missed You - Bonus Track,142813,en
2021-10-18 10:17,AURORA,Runaway,79285,en
2021-10-18 10:21,Lil Tjay,20/20,209241,und
2021-10-18 10:24,6LACK,Know My Rights (feat. Lil Baby),194395,en
2021-10-18 10:27,Glass Animals,Heat Waves,216016,en
2021-10-18 10:31,ZAYN,Outside,208920,en
2021-10-18 10:35,PARTYNEXTDOOR,Come and See Me (feat. Drake),235477,en
2021-10-18 10:35,Liza Anne,"1,000 Years",8229,en
2021-10-18 10:39,6LACK,Pretty Little Fears (feat. J. Cole),240341,en
2021-10-18 10:43,Aaron Smith,Dancin - Krono Remix,256000,sl
2021-10-18 10:46,Maroon 5,Daylight,170279,en
2021-10-18 10:49,Lil Tjay,20/20,186546,und
2021-10-18 10:53,Russ,Missin You Crazy,15696,en
2021-10-18 10:53,Neanderthal,Get Out of My Head,202837,en
2021-10-18 10:57,Jeremy Zucker,julia,260866,en
2021-10-18 11:00,Verzache,Some Things,100913,en
2021-10-18 11:06,Verzache,Some Things,217744,en
2021-10-18 11:10,XXXTENTACION,Everybody Dies In Their Nightmares,9188,en
2021-10-18 11:10,Surf Mesa,ily (i love you baby) (feat. Emilee),0,en
2021-10-18 11:10,Jesse Gallagher,The Snowbird Strut,0,en
2021-10-18 11:10,6LACK,ATL Freestyle,204128,en
2021-10-18 11:10,Kid Cudi,Lord I Know,0,en
2021-10-18 11:10,Garrett Nash,be,0,en
2021-10-18 11:10,Bryson Tiller,Exchange,0,en
2021-10-18 11:10,The Weeknd,Missed You - Bonus Track,0,en
2021-10-18 11:10,Russ,"Psycho, Pt. 2",23,en
2021-10-18 11:14,Lauv,Tattoos Together,186613,en
2021-10-18 11:17,ZAYN,Entertainer,133624,en
2021-10-18 11:19,benny blanco,Eastside (with Halsey & Khalid),156996,en
2021-10-18 11:19,Ruel,too many feelings,731,en
2021-10-18 11:23,6LACK,Cutting Ties,201410,en
2021-10-18 11:26,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),211920,en
2021-10-18 11:30,LANY,Malibu Nights,215144,en
2021-10-18 11:30,Summer Walker,My Affection (with PARTYNEXTDOOR),5962,en
2021-10-18 11:30,Ruel,too many feelings,23,en
2021-10-18 11:33,Ruel,too many feelings,186935,en
2021-10-18 11:37,ZAYN,Outside,208920,en
2021-10-18 11:42,KSI,Holiday,171704,en
2021-10-18 13:41,Jhené Aiko,P*$$Y Fairy (OTW),181860,en
2021-10-18 13:43,Kid Cudi,Lovin’ Me (feat. Phoebe Bridgers),165893,en
2021-10-18 13:47,Garrett Nash,be,197749,en
2021-10-18 13:50,Kaash Paige,Soul Ties,182373,en
2021-10-18 13:51,PARTYNEXTDOOR,SHOWING YOU,89908,en
2021-10-18 15:22,PARTYNEXTDOOR,Come and See Me (feat. Drake),1760,en
2021-10-18 15:40,One Direction,Night Changes,101300,en
2021-10-18 17:21,PARTYNEXTDOOR,SHOWING YOU,196907,en
2021-10-18 17:23,Bazzi,Honest,175093,en
2021-10-18 17:26,Liza Anne,"1,000 Years",129531,en
2021-10-18 17:30,6LACK,Cutting Ties,261703,en
2021-10-18 17:32,piri,soft spot,124210,en
2021-10-18 17:34,Izzamuzzic,Calm Me Down,139834,en
2021-10-18 17:40,YGNOR,One Move And You're Done,310588,en
2021-10-18 17:42,Nico Moreno,Your Bad Company,708,en
2021-10-18 17:42,VCL,Stay Safe & Drink Water,102888,en
2021-10-18 17:44,Nico Moreno,Purple Widow,85080,en
